COMP_ID,BIOCHEMICAL,SUPER_PATHWAY,SUB_PATHWAY,PLATFORM,RI,MASS,CAS,PUBCHEM,KEGG,                                      Group HMDB,LST.003.pre,LST.014.pre,LST.016.pre,LST.019.pre,LST.012.pre,LST.021.pre,LST.026.pre,STS.007.pre,LST.013.pre,LST.017.pre,LST.018.pre,LST.020.pre,LST.022.pre,STS.009.pre,LST.003.post,LST.014.post,LST.016.post,LST.019.post,LST.012.post,LST.021.post,LST.026.post,STS.007.post,LST.013.post,LST.017.post,LST.018.post,LST.020.post,LST.022.post,STS.009.post
34384,stachydrine,Xenobiotics,Food component/Plant,LC/MS Pos,860,144.1,4136-37-2;,115244,C10172,HMDB04827,0.019044,1.278534,3.76972,1.287445,1.359748,1.715336,1.168689,0.825034,0.724529,2.450651,1.032955,0.9554,0.178374,0.16154,0.032199,1.011271,2.661546,1.242164,0.988729,1.430531,1.083972,1.850057,0.585758,2.211351,0.894769,0.780597,0.163804,0.134631
1358,stearate (18:0),Lipid,Long chain fatty acid,LC/MS Neg,5886,283.4,57-11-4;,5281,C01530,HMDB00827,0.86984,0.758052,0.725338,1.002518,1.13766,0.96347,1.086188,0.968869,1.167918,0.675185,0.982484,0.879849,1.000274,0.78605,0.767133,1.341582,1.537251,1.325119,1.042941,0.999726,1.109704,0.706626,1.093102,1.124185,1.136258,1.014897,0.774073,1.283484
33969,stearidonate (18:4n3),Lipid,Long chain fatty acid,LC/MS Neg,5381,275.3,111174-40-4 ;,5312508,C16300,HMDB06547,0.959135,0.347357,0.588032,0.261221,1.122115,1.28522,0.547526,0.345946,2.809807,0.261221,0.386243,0.261221,1.206728,0.775318,0.591184,1.128742,3.868098,1.544723,0.847086,1.170318,1.999975,0.261221,1.325487,1.501478,1.040865,0.714149,0.261221,1.310598
19503,stearoyl sphingomyelin,Lipid,Sphingolipid,GC/MS,2645,311.3,"85187-10-6;85187-10-6
;",6453725,C00550,HMDB01348,0.981697,1.070009,0.807069,1.940922,1.162376,1.411936,0.534436,0.787067,0.557984,1.016245,0.96281,1.075845,0.805826,1.290616,0.864697,0.429962,0.999457,1.022906,1.958533,0.719176,0.769343,1.085441,1.000543,1.407975,0.978145,0.840145,0.41612,2.348132
1437,succinate,Energy,Krebs cycle,GC/MS,1348,247,110-15-6;,1110,C00042,HMDB00254,0.714555,1.005189,1.153883,0.988825,0.637734,0.909976,1.139125,1.206351,1.103963,1.364382,0.915918,0.98644,1.023201,1.319453,0.89081,0.81743,0.837163,1.083516,0.193239,0.949799,1.104612,0.994811,0.930957,1.491486,1.008509,0.818034,0.908223,1.298302
37058,succinylcarnitine,Energy,Krebs cycle,LC/MS Pos,1401,262.1,,,,,0.89073,1.042724,1.170513,1.260396,1.018025,1.164456,0.939334,0.926911,0.654905,1.239512,0.741195,1.02966,0.934375,0.739444,1.247288,0.981975,0.535434,1.14581,1.051505,1.046442,0.975498,1.171775,0.72526,0.919819,0.565656,0.890186,1.056344,1.082049
15336,tartarate,Xenobiotics,Food component/Plant,GC/MS,1626.1,292.1,6106-24-7;,875,C00898,HMDB00956,0.263612,3.169617,0.608987,5.805739,0.263612,0.263612,0.263612,0.304122,0.263612,0.263612,1.116828,0.263612,2.483428,0.263612,0.263612,0.263612,0.571018,4.736866,16.169407,0.883172,0.590679,0.263612,1.271339,0.263612,0.483431,1.253995,0.263612,0.263612
32807,taurocholenate sulfate*,Lipid,Bile acid metabolism,LC/MS Neg,4762,279.8,,,,,2.757921,1.056706,1.714117,0.845636,0.829744,1,0.972584,0.676669,1.383827,2.567529,0.818487,2.614895,0.405725,0.43325,3.009448,0.987753,0.820915,0.613435,0.405725,0.926393,1.363463,0.405725,2.167497,3.050952,0.68859,2.4037,0.423139,0.405725
36850,taurolithocholate 3-sulfate,Lipid,Bile acid metabolism,LC/MS Neg,5002,280.8,64936-83-0;,440071,C03642,HMDB02580,2.942738,2.434274,2.213188,1.256541,0.259424,0.471352,0.732036,0.319471,0.448323,2.731987,0.565683,1.78213,0.688242,1.565907,3.572497,1.392039,1.073008,0.259424,0.259424,0.433959,0.840377,0.524865,0.548414,3.100622,0.830972,1.480995,1.01381,0.562633
35669,tetradecanedioate,Lipid,"Fatty acid, dicarboxylate",LC/MS Neg,3970,257.2,821-38-5;,13185,,HMDB00872,1.081758,0.790819,0.953486,0.695538,0.590823,0.998808,0.897555,1.808225,0.928243,0.957129,1.011713,1.056602,1.441705,0.827056,1.44847,1.310839,2.28785,2.0935,0.723265,0.887409,0.759362,1.347604,1.40625,1.240746,2.736764,1.001191,1.131786,0.904436
18392,theobromine,Xenobiotics,Xanthine metabolism,LC/MS Pos,2136,181.1,83-67-0;,5429,C07480,HMDB02825,1.880972,1.484871,1.157579,0.354698,0.613498,0.199548,1.142764,4.770507,0.275498,1.648969,0.756355,0.690943,0.25798,1.39777,1.535137,1.226421,1.014037,0.307031,0.395185,0.158984,0.990845,3.3066,1.718884,1.237417,0.595937,0.613879,0.200431,1.134713
18394,theophylline,Xenobiotics,Xanthine metabolism,LC/MS Neg,2361,179.1,58-55-9;,2153,C07130,HMDB01889,1.110555,2.97195,1.277296,0.188294,0.154845,0.573005,0.227228,0.431868,0.323991,2.34452,3.634135,0.154845,0.259954,2.07115,1,2.737258,1.247214,0.211748,0.154845,0.486639,0.26904,0.389009,0.405785,2.198996,3.670852,0.154845,0.327219,2.357162
35854,threitol,Carbohydrate,"Nucleotide sugars, pentose metabolism",GC/MS,1513,217.1,2418-52-2;,169019,C16884,HMDB04136,0.720212,1.908007,0.968364,1.814489,1.596368,0.921839,0.775848,1.512081,0.44393,0.647032,1.008189,1.323077,0.640468,1.132137,0.913716,1.659519,0.806437,1.551053,3.174629,0.79132,0.811983,3.810024,0.991811,0.811738,0.698383,1.134871,0.880959,1.068174
27738,threonate,Cofactors and vitamins,Ascorbate and aldarate metabolism,GC/MS,1560.7,292.1,70753-61-6;,151152,C01620,HMDB00943,0.385293,0.829857,1.685654,2.05706,1.021054,0.858323,0.547964,1.210961,1.463825,0.550316,0.778526,1.388799,1.93283,1.33787,0.565932,0.58883,0.978946,0.866979,1.124672,1.166513,0.639353,2.429184,1.509676,0.778468,1.250129,1.03113,0.412973,1.766387
1284,threonine,Amino acid,"Glycine, serine and threonine metabolism",LC/MS Pos,713,120.1,72-19-5;,69710196288,C00188,HMDB00167,0.86192,0.997944,1.138729,0.69707,1.072267,0.633845,1.206946,1.159035,1.429874,1.651907,0.594412,1.197422,0.533328,1.554688,0.82597,0.711192,0.673985,0.562732,1.099118,0.467931,1.002056,0.962011,1.262865,1.359107,0.467287,0.694884,0.955407,1.32397
36095,thymol sulfate,Xenobiotics,Food component/Plant,LC/MS Neg,4395,229.1,,,C09908,HMDB01878,0.214415,0.214415,1.091109,0.214415,0.214415,0.214415,0.214415,1,5.587646,0.214415,0.214415,0.443783,0.763558,0.214415,0.214415,0.214415,0.724533,0.214415,0.214415,0.214415,0.214415,0.709321,3.251085,0.214415,0.214415,0.214415,0.214415,0.214415
32319,trans-4-hydroxyproline,Amino acid,"Urea cycle; arginine-, proline-, metabolism",GC/MS,1733.1,274.1,51-35-4;,58106971053,C01157,HMDB00725,0.85715,0.715817,1.495631,2.782782,1.718987,0.811198,1.2733,1.03562,3.23495,0.970119,0.971059,2.659171,0.49936,0.88002,0.769097,0.597718,1.291577,1.975131,1.44663,0.758364,1.007526,0.809652,2.966236,0.720798,0.572968,1.982857,0.992474,0.760164
32401,trigonelline (N'-methylnicotinate),Cofactors and vitamins,Nicotinate and nicotinamide metabolism,LC/MS Pos,757,138.1,6138-41-6 ;,5570,C01004,HMDB00875,0.340293,1.813654,0.89263,0.296606,0.749128,0.730782,0.525695,0.865632,0.296606,1.153548,5.310119,0.321678,0.296606,2.939224,0.296606,2.12613,0.573654,0.383161,1.160918,1.265334,0.929997,1.2582,0.296606,0.937613,3.672259,0.296606,1,5.98257
54,tryptophan,Amino acid,Tryptophan metabolism,LC/MS Pos,2445,205.1,73-22-3;,69235166305,C00078,HMDB00929,0.969711,1.166295,1.341334,0.94629,0.938048,1.000835,1.082406,1.637057,0.942808,1.011884,1.203005,1.476506,1.062811,1.360697,0.913968,0.971708,0.877188,0.781756,0.807422,0.862628,0.846335,1.015223,0.95452,0.999165,0.836541,0.947,1.008993,1.029351
37097,tryptophan betaine ,Amino acid,Tryptophan metabolism,LC/MS Pos,2464,247.1,20671-76-5;,442106,C09213,,1.025798,2.076544,0.523942,3.883828,1.002977,0.140009,0.754358,0.086859,1.684888,1.532605,0.211814,1.207058,0.639132,2.69562,1.246993,2.063789,0.606894,3.333949,0.997023,0.13359,0.696877,0.135608,1.567593,1.510482,0.241747,1.760384,0.683161,2.53844
1299,tyrosine,Amino acid,Phenylalanine & tyrosine metabolism,LC/MS Pos,1516,182.1,60-18-4;,60576942100,C00082,HMDB00158,0.651385,0.891256,1.157021,1.113583,1.20457,1.007197,0.9221,1.714563,0.856369,1.076212,1.197022,1.417788,0.794187,1.653895,0.642881,0.584226,0.893166,0.992803,0.92733,0.8989,0.830929,1.156535,1.065,1.267713,0.67212,1.136318,0.791503,0.985811
12067,undecanoate (11:0),Lipid,Medium chain fatty acid,LC/MS Neg,5207,185.2,334-48-5;,8180,,HMDB00947,1.198666,0.977824,0.908519,0.83592,1.14717,1.000167,0.920867,0.796969,1.093341,1.003736,0.922476,1.132177,1.774892,0.616172,0.77164,1.018247,1.056854,0.926285,0.935049,1.285965,1.111147,0.913854,1.003045,1.058737,0.9244,0.842557,0.999833,1.078155
1604,urate,Nucleotide,"Purine metabolism, urate metabolism",LC/MS Neg,769,167.1,69-93-2;120K5305;,,C00366,HMDB00289,0.964334,0.714869,1.117803,1.233921,0.693488,1.325941,1.04481,0.992927,0.833277,0.716323,0.670134,1.140529,0.908793,1.151088,1.008237,0.684741,1.141327,1.023179,0.695553,1.328611,1.007073,0.882123,0.815446,0.673677,0.615293,1.036757,0.92006,1.135498
1670,urea,Amino acid,"Urea cycle; arginine-, proline-, metabolism",GC/MS,1223.9,171,57-13-6;,1.18E+11,C00086,HMDB00294,1.05215,0.819015,0.868185,1.257398,1.041907,1.172357,0.698796,1.177182,1.171899,0.555455,0.854022,1.151006,1.34333,1.155246,0.913196,0.840253,1.083199,1.199504,0.974009,1.01488,0.727129,0.908454,0.98512,0.524056,0.772291,1.261816,1.140701,1.105829
606,uridine,Nucleotide,"Pyrimidine metabolism, uracil containing",LC/MS Neg,1467,243.1,58-96-8;,6029,C00299,HMDB00296,1.20323,0.67446,1.005617,1.081496,1.050781,0.994383,1.192883,1.465841,0.785103,0.889503,0.958149,1.300052,0.880529,0.93406,1.207108,0.95293,1.167148,0.982059,1.012649,0.988969,1.007368,0.79048,0.762399,1.212258,0.765013,0.957775,0.843687,1.377295
1649,valine,Amino acid,"Valine, leucine and isoleucine metabolism",LC/MS Pos,1040,118.1,72-18-4;,69710186287,C00183,HMDB00883,0.855567,0.978788,1.145813,1.165986,0.902164,1.272148,1.065111,1.332814,0.925511,0.980359,0.904579,1.223132,1.016791,1.340792,0.863104,0.90327,0.904637,1.164766,0.71755,1.07394,1.073747,1.027426,0.851296,0.975753,0.809164,0.983209,0.915659,1.095896
15835,xylose,Carbohydrate,"Nucleotide sugars, pentose metabolism",GC/MS,1723.9,204,609-06-3;,95259,C00181,HMDB00098,0.769626,7.36972,1.146553,1.536408,22.062931,0.428035,1.279578,1.522528,0.824748,1.033159,0.428035,0.847731,0.72619,0.766897,0.921147,3.367614,0.818097,1.014295,8.056855,0.428035,0.979533,13.814478,0.608651,0.428035,0.654486,0.428035,1.08024,0.790222
33964,[H]HWESASLLR[OH],Peptide,Polypeptide,LC/MS Pos,3050,550.1,,,,,0.775243,0.775243,0.798159,0.775243,0.775243,0.775243,5.178368,0.775243,0.775243,1.949676,1.253284,0.775243,0.775243,0.775243,0.775243,0.775243,0.863013,0.775243,0.775243,0.775243,0.875057,0.775243,0.775243,1.124943,0.775243,0.775243,0.775243,0.775243
